436856;SAPATILHA HOSPITALAR, MATERIAL :NÃO TECIDO 100% POLIPROPILENO, MODELO:C/ ELÁSTIC;0.2100;6.2071;
391135;ADESIVO DENTAL, TIPO:FOTOPOLIMERIZÁVEL, COMPONENTES:MONOCOMPONENTE;32.5350;49.1532;
487003;FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT CROMADO, MODELO FIO:MULTIFILAMENTAR,;18.9800;46.1967;
487012;FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT CROMADO, MODELO FIO:MULTIFILAMENTAR,;57.4150;57.4150;
268130;LEVOMEPROMAZINA, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL;10.1400;11.2668;
273473;LORAZEPAM, CONCENTRAÇÃO:2 MG;0.1310;0.2703;
389250;AGULHA ANESTÉSICA, APLICAÇÃO:P/ RAQUIDIANA, MATERIAL:AÇO INOXIDÁVEL, DIMENSÃO:26;5.3400;5.4058;
389231;AGULHA ANESTÉSICA, APLICAÇÃO:P/ RAQUIDIANA, MATERIAL:AÇO INOXIDÁVEL, DIMENSÃO:25;14.1450;14.2814;
389251;AGULHA ANESTÉSICA, APLICAÇÃO:P/ RAQUIDIANA, MATERIAL:AÇO INOXIDÁVEL, DIMENSÃO:27;4.1100;4.3249;
443469;SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:1 ML, TIPO BICO:BICO CENTRAL LUER LO;0.1900;0.4239;
294536;MIRTAZAPINA, DOSAGEM:30 MG;0.8200;1.5402;
455596;SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:20 ML, TIPO BICO:BICO CENTRAL LUER L;0.4600;19.2240;
439670;SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:3 ML, TIPO BICO:BICO CENTRAL LUER LO;0.2200;0.2771;
439624;SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:5 ML, TIPO BICO:BICO CENTRAL LUER LO;0.1850;0.3161;
275478;PERICIAZINA, DOSAGEM:10 MG;0.5000;0.5389;
436858;SAPATILHA HOSPITALAR, MATERIAL :NÃO TECIDO 100% POLIPROPILENO, MODELO:C/ ELÁSTIC;0.1400;0.7300;
399981;AGULHA COLETA SANGUE À VÁCUO, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO:21 ;0.0850;0.0850;
604957;AVENTAL PROCEDIMENTO - PARAMENTAÇÃO, ESTERILIDADE:NÃO ESTÉRIL, DESCARTÁVEL, MATE;2.9100;2.9100;
401184;EQUIPO AQUECIMENTO E INFUSÃO SANGUÍNEA, MATERIAL:PVC TRANSPARENTE ISENTO DE LÁTE;4.3200;4.3308;
272367;TIORIDAZINA CLORIDRATO, CONCENTRAÇÃO:100 MG;1.0300;1.8633;
480706;CARDIOVERSOR DESFIBRILADOR IMPLANTÁVEL, CONFIGURAÇÃO DO SISTEMA:CDI UNICAMERAL T;13999.9900;13999.9900;
474522;FREMANEZUMABE, CONCENTRAÇÃO:150 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, ADI;1905.7650;1863.6129;
272565;RETINOL, CONCENTRAÇÃO:150.000UI/ML, APLICAÇÃO:SOLUÇÃO ORAL - GOTAS;8.8500;9.7150;
308236;ARCO ODONTOLÓGICO, MATERIAL:PLÁSTICO, TIPO:YOUNG, TIPO USO:REUTILIZÁVEL, FORMA:U;12.1500;23.5300;
437168;CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULH;0.2400;1.3179;
439684;SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:3 ML, TIPO BICO:BICO CENTRAL LUER LO;0.3100;1.3075;
439625;SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:3 ML, TIPO BICO:BICO CENTRAL LUER LO;0.1600;0.2615;
372340;TUBO PARA COLETA DE AMOSTRA BIOLÓGICA, MATERIAL:PLÁSTICO, VOLUME:4 ML, COMPONENT;0.6000;8.6361;
451321;TUBO ENDOTRAQUEAL, MATERIAL:PVC SILICONIZADO, MODELO:CURVA MAGILL, CALIBRE:7,0, ;4.5500;4.3191;
451227;TUBO ENDOTRAQUEAL, MATERIAL:PVC, MODELO:CURVA MAGILL, CALIBRE:8,0, TIPO PONTA:C/;4.8300;5.1983;
451200;TUBO ENDOTRAQUEAL, MATERIAL:PVC, MODELO:CURVA MAGILL, CALIBRE:8,5, TIPO PONTA:C/;4.1790;5.0491;
286632;SULPIRIDA, CONCENTRAÇÃO:200 MG;1.1300;1.1192;
471685;TESOURA INSTRUMENTAL, MODELO 2:MICRO TESOURA POTTS YASARGIL, TIPO PONTA:PONTA AN;98.0000;98.0000;
471661;CIMENTO ODONTOLÓGICO, COMPOSIÇÃO:À BASE DE IODOFÓRMIO E ÓLEO DE CALÊNDULA, ASPEC;22.9000;22.5750;
460699;CEFALOTINA SÓDICA, CONCENTRAÇÃO:1 G, FORMA FARMACEUTICA:PÓ LIÓFILO P/ INJETÁVEL;4.8500;6.3025;
351917;CARBOXIMETILCELULOSE (CMC), ASPECTO FÍSICO:PÓ BRANCO OU LEVEMENTE AMARELADO, INO;55.9400;55.9400;
294887;SALBUTAMOL, DOSAGEM:100MCG/DOSE, FORMA FARMACÊUTICA:AEROSOL ORAL;9.7500;11.2099;
302443;DULOXETINA, CONCENTRAÇÃO:60 MG, FORMA FARMACÊUTICA:MICROGRÂNULOS DE LIBERAÇÃO LE;2.4300;3.5263;
399110;CARNITINA, ASPECTO FÍSICO:PÓ BRANCO, FÓRMULA QUÍMICA:(CH3)3NCH2CH(OH)CH2CO2.HCL ;190.7400;190.7400;
268286;MICONAZOL NITRATO, DOSAGEM:20 MG/G, APRESENTAÇÃO:CREME;2.7474;3.9239;
385898;LANCETADOR, QUANTIDADE NÍVEIS PROFUNDIDADE:SELEÇÃO DE ATÉ 5 NÍVEIS DE PROFUNDIDA;5.4800;13.3337;
375474;CLORETO DE SÓDIO, CONCENTRAÇAO:0,9 %, FORMA FARMACEUTICA:SPRAY NASAL;2.9379;5.9971;
267501;ÁCIDO ACETILSALICÍLICO, DOSAGEM:500 MG;0.1400;0.6305;
368168;DEXAMETASONA, COMPOSIÇÃO:SAL ACETATO + DEXAMETASONA FOSFATO, CONCENTRAÇAO:8 MG +;1.9900;2.5983;
350143;TRIETANOLAMINA, ASPECTO FÍSICO:LÍQUIDO LÍMPIDO, VISCOSO, HIGROSCÓPICO, PESO MOLE;33.4400;32.1467;
287529;DESLORATADINA, DOSAGEM:5 MG;0.7545;2.0734;
411436;POTE ODONTOLÓGICO, MATERIAL:VIDRO, FORMATO:CILÍNDRICO, TRANSMITÂNCIA:TRANSPARENT;3.2200;3.4143;
418843;RÉGUA - USO ODONTOLÓGICO, MODELO:ENDODÔNTICA, MATERIAL:ALUMÍNIO, TIPO:MILIMETRAD;25.1750;25.1750;
486985;FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT SIMPLES, MODELO FIO:MULTIFILAMENTAR,;4.9820;22.5460;
486979;FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT SIMPLES, MODELO FIO:MULTIFILAMENTAR,;9.7500;9.7500;
342134;HIDROCORTISONA, COMPOSIÇÃO:SAL SUCCINATO SÓDICO, CONCENTRAÇÃO:500 MG, FORMA FARM;5.1795;7.5282;
342135;HIDROCORTISONA, COMPOSIÇÃO:SAL SUCCINATO SÓDICO, CONCENTRAÇÃO:100 MG, FORMA FARM;3.0000;3.2724;
404479;RESINA COMPOSTA, TIPO:FOTOPOLIMERIZÁVEL, TAMANHO PARTÍCULAS:NANOHÍBRIDA, ASPECTO;27.1450;40.3419;
444048;RESINA COMPOSTA, TIPO:FOTOPOLIMERIZÁVEL, TIPO " BULK FILL ", ASPECTO FÍSICO:FLUÍ;16.2300;24.3022;
444049;RESINA COMPOSTA, TIPO:FOTOPOLIMERIZÁVEL, TIPO " BULK FILL ", ASPECTO FÍSICO:FLUÍ;15.5100;21.6749;
446500;RESINA COMPOSTA, TIPO:FOTOPOLIMERIZÁVEL, GENGIVAL, TAMANHO PARTÍCULAS:NANOHÍBRID;35.9000;33.4900;
452082;IMOBILIZADOR (ÓRTESE), TIPO:POSICIONADOR P/ PUNHO, MATERIAL:AÇO TUBULAR REVESTID;67.5700;67.5700;
332814;PRESERVATIVO MASCULINO, MATERIAL:LÁTEX, COMPRIMENTO MÍNIMO:16 CM, LARGURA:4,40 C;0.4700;11.9839;
444367;EQUIPO ESPECIAL, APLICAÇÃO:P/ IRRIGAÇÃO, NÚMERO VIAS:VIA ÚNICA, MATERIAL:PVC, CO;8.1650;8.1650;
459187;ASPIRADOR CIRÚRGICO, MODELO:ELÉTRICO MÓVEL, PRESSÃO DE VÁCUO:CERCA DE 750 MMHG, ;2999.9500;2999.9500;
272364;SERTRALINA CLORIDRATO, DOSAGEM:25MG;0.8800;1.3001;
311357;MANOVACUÔMETRO, COMPONENTES:ESCALA DE 0 A 5 KGF,TAMANHO 3", USO:PARA AUTOCLAVE H;7277.0000;7277.0000;
442508;DISPOSITIVO P/ MEDIDAS ANTROPOMÉTRICAS, TIPO :TIPO BALANÇA PEDIÁTRICA, MODELO:EL;638.6400;102781.0050;
413213;COMPRESSOR DE AR ODONTOLÓGICO, CAPACIDADE RESERVATÓRIO:VOLUME INTERNO ACIMA DE 1;5399.9950;5399.9950;
238962;OTOSCÓPIO, TIPO:CLÍNICO, MODELO:PORTÁTIL, ALIMENTAÇÃO:PILHA, CARACTERÍSTICAS ADI;301.9000;270.5860;
425249;DESFIBRILADOR, TIPO:EXTERNO AUTOMÁTICO, RECURSOS INTEGRADOS:CARDIOVERSOR C/ SINC;9652.6900;12774.6667;
404168;ELETROCARDIÓGRAFO;7027.0000;8042.8571;
480125;SENSOR USO MÉDICO, APLICAÇÃO:P/ MONITORIZAÇÃO NÍVEL CONSCIÊNCIA EM ANESTESIA, MA;19.7900;19.7900;
481534;FIXADOR P/ DISPOSITIVO MÉDICO, APLICAÇÃO:P/ SONDA TRATO URINÁRIO, MATERIAL:BANDA;15.6300;15.6300;
439153;CILINDRO ESTERILIZADOR, MATERIAL:AÇO INOXIDÁVEL, FORMATO:REDONDO, TIPO USO:P/ PI;2418.0000;2418.0000;
439154;CILINDRO ESTERILIZADOR, MATERIAL:AÇO INOXIDÁVEL, FORMATO:REDONDO, TIPO USO:P/ PI;2399.0000;2399.0000;
602087;CINTO USO MÉDICO, MATERIAL:POLIAMIDA, RADIOTRANSPARENTE, TIPO:C/ COR, APLICAÇÃO:;26.0400;157.6708;
438060;PAPEL PARA IMPRESSÃO - USO HOSPITALAR, MATERIAL:TERMOSENSÍVEL, MODELO:MILIMETRAD;59.9900;70.7207;
437164;CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULH;0.2850;1.4236;
437171;CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULH;0.2300;1.0631;
437170;CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULH;0.2500;0.9681;
459127;TUBO HOSPITALAR, MATERIAL:SILICONE TRANSPARENTE, DIÂMETRO INTERNO:CERCA DE 9,5 M;64.3150;64.3150;
464736;DRENO CIRÚRGICO, MODELO:DE PENROSE, MATERIAL:LÁTEX, DIMENSÕES:CERCA DE 6 MM X 30;4.7600;8.3373;
437169;CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULH;0.2400;1.3304;
474737;CÂNULA CARDÍACA, TIPO:CARDIOPLEGIA ANTERÓGRADA, RAIZ AORTA, RAMO DUPLO, TIPO PON;1.8800;1.8800;
386115;EQUIPO, TIPO DE EQUIPO:DE INFUSÃO, MATERIAL:PVC CRISTAL, COMPRIMENTO:MÍN. 120 CM;1.5700;1.9137;
362539;TIRA REAGENTE, MATERIAL:ADESIVA, TIPO:DETECÇÃO DE IRRADIAÇÃO EM DERIVADOS DO SAN;0.7400;0.7400;
448699;CLORETO DE SÓDIO, CONCENTRAÇAO:0,9 %, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL;0.4000;1.4011;
410885;VITAMINA K, CONCENTRAÇÃO:1,5 MG/ML, FORMA FÍSICA:SOLUÇÃO INJETÁVEL, USO:USO VETE;6.0900;6.0900;
433795;ATROPINA SULFATO, CONCENTRAÇÃO:2 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL;0.9300;0.9025;
272809;LAMOTRIGINA, DOSAGEM:100 MG;0.2600;1.3340;
272808;ISOTRETINOÍNA, DOSAGEM:20 MG;1.1975;8.3733;
268540;VANCOMICINA CLORIDRATO, DOSAGEM:500 MG, APRESENTAÇÃO:INJETÁVEL;5.1900;5.9557;
292238;MESALAZINA, CONCENTRAÇÃO:800 MG;1.2000;3.1426;
416718;BENZILPENICILINA, COMPOSIÇÃO:BENZATINA + PROCAÍNA + POTÁSSICA, OUTROS COMPONENTE;13.7800;13.7800;
295040;LAMOTRIGINA, DOSAGEM:25 MG;0.1500;0.2532;
324414;LAMOTRIGINA, DOSAGEM:50 MG;0.2000;0.3430;
612654;;7.8900;7.8900;
477410;UPADACITINIBE, CONCENTRAÇÃO:15 MG, CARACTERÍSTICAS ADICIONAIS:LIBERAÇÃO PROLONGA;153.2100;703.8474;
268866;CELECOXIBE, DOSAGEM:200 MG;0.7800;1.5192;
305450;CITRATO DE POTÁSSIO, CONCENTRAÇÃO:10 MEQ, FORMA FARMACÊUTICA:ABSORÇÃO RETARDADA;0.8780;7.1611;
437283;LEVOFLOXACINO, CONCENTRAÇÃO:750 MG;4.4000;6.3439;
269759;GENTAMICINA, DOSAGEM:80 MG/ML, APLICAÇÃO:SOLUÇÃO INJETÁVEL;1.2693;2.3630;
269761;GENTAMICINA, DOSAGEM:20 MG/ML, APLICAÇÃO:SOLUÇÃO INJETÁVEL;1.3500;1.5259;
396470;FENOTEROL BROMIDRATO, CONCENTRAÇÃO:0,25 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO PARA I;4.7450;5.7013;
442142;AGULHA ODONTOLÓGICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, APLICAÇÃO:GENGIVAL / ;29.7400;23.0686;
442144;AGULHA ODONTOLÓGICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, APLICAÇÃO:GENGIVAL / ;28.8450;24.6448;
407062;CANETA BAIXA ROTAÇÃO, TIPO:CONTRA ÂNGULO, RELAÇÃO TRANSMISSÃO:TRANSMISSÃO 20:1, ;761.4700;761.4700;
269943;ÁLCOOL ETÍLICO, TIPO:HIDRATADO, TEOR ALCOÓLICO:70%_(70¿GL), APRESENTAÇÃO:GEL;7.9950;16.7506;
411151;INDICADOR DE SELAGEM, APRESENTAÇÃO:TIRA DE PAPEL, USO:TESTE P/ ROTINA OPERACIONA;258.0000;399.5400;
400100;BROCA CIRÚRGICA, MATERIAL:AÇO INOXIDÁVEL - DIAMANTADA, FORMATO PONTA ATIVA:ESFÉR;6.2300;13.9675;
267571;DILTIAZEM CLORIDRATO, DOSAGEM:90 MG, INDICAÇÃO:AÇÃO PROLONGADA;1.7870;1.9721;
268123;LEVOTIROXINA SÓDICA, DOSAGEM:50 MCG;0.1200;0.1737;
387341;FORMOTEROL FUMARATO, COMPOSIÇÃO:ASSOCIADO COM BUDESONIDA, CONCENTRAÇÃO:6 MCG + 2;57.8600;53.4617;
296303;PAROXETINA CLORIDRATO, DOSAGEM:12,5 MG, FORMA FARMACÊUTICA:LIBERAÇÃO CONTROLADA;2.1700;6.1521;
268299;SECNIDAZOL, CONCENTRAÇÃO:1.000 MG;1.0000;1.2689;
276656;METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO;0.3240;0.6418;
406791;CERA ODONTOLÓGICA, TIPO:7, APRESENTAÇÃO:CAIXA 18 LÂMINAS, PESO:CERCA DE 220 G, C;19.7850;19.5413;
269888;MEPIVACAÍNA CLORIDRATO, APRESENTAÇÃO:ASSOCIADA COM EPINEFRINA, DOSAGEM:2% + 1:10;43.0000;68.8001;
447968;RESINA COMPOSTA, TIPO:FOTOPOLIMERIZÁVEL, TAMANHO PARTÍCULAS:NANOHÍBRIDA, ASPECTO;31.9700;44.5881;
477433;RESINA COMPOSTA, TIPO:FOTOPOLIMERIZÁVEL, TAMANHO PARTÍCULAS:MICROPARTÍCULAS, ASP;15.9750;21.5700;
437119;RESINA COMPOSTA, TIPO:OPACIFICADORA, FOTOPOLIMERIZÁVEL, TAMANHO PARTÍCULAS:MICRO;25.0000;25.8497;
404707;RESINA COMPOSTA, TIPO:AUTOPOLIMERIZÁVEL, TAMANHO PARTÍCULAS:HÍBRIDA, ASPECTO FÍS;31.8600;31.8600;
404708;RESINA COMPOSTA, TIPO:AUTOPOLIMERIZÁVEL, TAMANHO PARTÍCULAS:HÍBRIDA, ASPECTO FÍS;31.8600;31.8600;
405620;REVELADOR RADIOLÓGICO, TIPO:SOLUÇÃO AQUOSA PRONTA P/ USO, APLICAÇÃO:PARA PROCESS;12.5900;37.8444;
396196;DESINFETANTE, COMPOSIÇÃO:À BASE DE QUATERNÁRIO DE AMÔNIO, PRINCÍPIO ATIVO:CLORET;48.3300;58.5231;
389395;AUTOCLAVE, MATERIAL:AÇO INOX, TIPO :VERTICAL, MODELO:GRAVITACIONAL, OPERAÇÃO:MAN;1751.4000;1751.4000;
452086;IMOBILIZADOR (ÓRTESE), TIPO:POSICIONADOR P/ PUNHO, MATERIAL:AÇO TUBULAR REVESTID;67.5700;67.5700;
271357;ALPRAZOLAM, DOSAGEM:0,50 MG;0.0880;0.1520;
444366;ATADURA, TIPO 1:CREPOM, MATERIAL 1:100% ALGODÃO, DIMENSÕES:15 CM, GRAMATURA 1:CE;0.9200;5.6615;
444372;ATADURA, TIPO 1:CREPOM, MATERIAL 1:100% ALGODÃO, DIMENSÕES:20 CM, GRAMATURA 1:CE;1.1900;3.9918;
271606;NORTRIPTILINA CLORIDRATO, DOSAGEM:25 MG;0.2740;0.3436;
271610;NORTRIPTILINA CLORIDRATO, DOSAGEM:50 MG;0.5150;0.6141;
273257;OXCARBAZEPINA, DOSAGEM:300 MG;0.8188;1.8538;
607162;CAMPO CIRÚRGICO DESCARTÁVEL, MATERIAL:NÃO TECIDO 100% POLIPROPILENO - TIPO SMS, ;30.4200;30.4200;
484828;CURATIVO / COBERTURA, APLICAÇÃO:P/ FERIDA, ASPECTO FÍSICO:PLACA C/ BORDA, COMPOS;8.5000;149.7570;
446603;FITA HOSPITALAR, TIPO:ESPARADRAPO, IMPERMEÁVEL, MATERIAL:ALGODÃO, COMPONENTES:AD;7.7500;8.0195;
483437;FITA HOSPITALAR, TIPO:SUTURA CUTÂNEA ADESIVA, MATERIAL:DORSO EM NÃO TECIDO, DIME;3.6300;3.6300;
272020;COMPRESSA GAZE, MATERIAL:TECIDO 100% ALGODÃO, TIPO:TIPO QUEIJO, MODELO:COR BRANC;29.3500;34.3625;
269989;COMPRESSA GAZE, MATERIAL:TECIDO 100% ALGODÃO, TIPO:TIPO QUEIJO, MODELO:COR BRANC;24.7500;30.0192;
300988;PERICIAZINA, DOSAGEM:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL - GOTAS;10.0030;11.0953;
438519;DRENO CIRÚRGICO, MODELO:DE PENROSE, MATERIAL:BORRACHA, DIMENSÕES:CERCA DE 6 MM X;1.9500;4.7824;
268436;CLINDAMICINA, DOSAGEM:300 MG;1.1500;1.3565;
478141;BANDAGEM, TIPO:ELÁSTICA, MODELO:AUTOADERENTE, MATERIAL:MALHA DE TECIDO SINTÉTICO;15.3500;15.3500;
345903;ACETONA, ASPECTO FÍSICO:LÍQUIDO LÍMPIDO TRANSPARENTE, FÓRMULA QUÍMICA:C3H6O, MAS;31.9600;31.9600;
347704;ÁCIDO ÚRICO, ASPECTO FÍSICO:PÓ BRANCO, INODORO, PESO MOLECULAR:168,11 G/MOL, FÓR;111.2950;114.0500;
360195;FORMAMIDA, ASPECTO FÍSICO:LÍQUIDO LÍMPIDO, INCOLOR, ODOR DE AMÔNIA, PESO MOLECUL;3.8000;3.8000;
403723;ÁLCOOL ETÍLICO, ASPECTO FÍSICO:LÍQUIDO LÍMPIDO, INCOLOR, VOLÁTIL, TEOR ALCOÓLICO;9.5000;13.0657;
396141;SWAB, MATERIAL:HASTE EM MADEIRA, TIPO PONTA:PONTA EM ALGODÃO HIDRÓFILO, APRESENT;19.9000;17.8775;
353661;CORANTE, TIPO:CONJUNTO COLORAÇÃO ZIEHL-NEELSEN, ASPECTO FÍSICO:LÍQUIDO, COMPOSIÇ;67.5000;68.2774;
409529;BASTÃO LABORATÓRIO, MATERIAL:VIDRO, DIMENSÕES:CERCA DE 5 X 300 MM;3.5000;3.5000;
414536;BANHO MARIA, AJUSTE:AJUSTE DIGITAL COM PAINEL DE CONTROLE, VOLUME:CERCA DE 10 L,;165.9500;165.9500;
400441;REAGENTE PARA DIAGNÓSTICO CLÍNICO 7, CARACTERÍSTICAS ADICIONAIS:PARA EQUIPAMENTO;247.0000;247.0000;
374651;REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO DE ANÁLISE:QUANTITATIVO DE COLESTEROL ;26.4800;41.5808;
331754;REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO:CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO;58.5000;251.2819;
363483;COLETOR MATERIAL PÉRFURO-CORTANTE, MATERIAL:PAPELÃO, CAPACIDADE TOTAL:3 L, ACESS;2.5900;2.6023;
363484;COLETOR MATERIAL PÉRFURO-CORTANTE, MATERIAL:PAPELÃO, CAPACIDADE TOTAL:7 L, ACESS;3.7700;4.1738;
327534;CORANTE, TIPO:CONJUNTO REAGENTE PARA COLORAÇÃO DE GRAM, ASPECTO FÍSICO:LÍQUIDO, ;53.0000;64.1383;
405739;CONJUNTO PARA PAPANICOLAU, TIPO:COMPOSIÇÃO BÁSICA:, COMPOSIÇÃO BÁSICA:1 ESPÉCULO;3.1500;3.0639;
481850;ESCOVA LIMPEZA - CME, APLICAÇÃO:P/ CANULADO, MATERIAL CERDAS:CERDAS DE NYLON, PO;16.7000;16.7000;
434379;REAGENTE ANALÍTICO 1, TIPO:CONJUNTO COMPLETO, COMPONENTES:C/ LINHAGEM CELULAR MA;125.7050;125.7050;
267635;CLORPROMAZINA, DOSAGEM:25 MG;0.2487;0.4598;
413341;REAGENTE ANALÍTICO 2, REAGENTE:CONJUNTO DE REAGENTES, APLICAÇÃO:QUANTITATIVO FÓS;83.6900;83.6900;
404449;ÓXIDO DE FÓSFORO V, ASPECTO FÍSICO:PÓ OU CRISTAL BRANCO, HIGROSCÓPICO, ODOR IRRI;51.3400;51.3400;
450487;REAGENTE ANALÍTICO 4, TIPO 1:CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE 1;111.3400;111.3400;
352808;GLICOSE, ASPECTO FÍSICO:PÓ BRANCO FINO, FÓRMULA QUÍMICA:C6H12O6 (D+GLICOSE), PES;87.8300;87.8300;
457197;REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO:CONTROLE, CARACTERÍSTICAS ADICIONAIS:N;713.7700;612.3040;
396809;REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO:CUVETA DESCARTÁVEL, TIPO DE ANÁLISE:QU;84.8500;84.8500;
327212;CORANTE, TIPO:LUGOL FORTE, ASPECTO FÍSICO:LÍQUIDO, CARACTERÍSTICAS ADICIONAIS:SO;90.0000;104.9396;
404429;GLICINATO DE MAGNÉSIO, COMPOSIÇÃO:ASSOCIADO À PIRIDOXINA CLORIDRATO, CONCENTRAÇÃ;2.4528;7.9623;
286037;ESCOVA ENDOCERVICAL, MATERIAL CABO:PLÁSTICO, MATERIAL CERDA:MICROCERDAS EM NYLON;0.3800;6.5934;
453693;ESPÁTULA USO MÉDICO, MODELO 1:DE AYRES, MATERIAL :MADEIRA, COMPRIMENTO :CERCA DE;6.9500;6.6064;
479743;ESPÉCULO USO MÉDICO, APLICAÇÃO:VAGINAL, MODELO:COLLIN, TAMANHO:GRANDE, TRAVAMENT;1.2300;1.6336;
479741;ESPÉCULO USO MÉDICO, APLICAÇÃO:VAGINAL, MODELO:COLLIN, TAMANHO:MÉDIO, ADICIONAL ;1.2500;1.4301;
479742;ESPÉCULO USO MÉDICO, APLICAÇÃO:VAGINAL, MODELO:COLLIN, TAMANHO:PEQUENO, ADICIONA;1.2300;1.2980;
450087;SISTEMA P/ CORREÇÃO DA INCONTINÊNCIA URINÁRIA, USO:MASCULINA, MODELO:SUPORTE SUB;4.0000;4.0000;
412640;PORTA LÂMINA, MATERIAL:POLIPROPILENO, CAPACIDADE:ATÉ 2 LÂMINAS, TIPO TAMPA:TAMPA;0.9150;0.9150;
435149;TELA CIRÚRGICA, MODELO:IMPLANTÁVEL, MATERIAL:MONOFILAMENTO DE POLIPROPILENO, APL;46.9900;61.2967;
405740;CONJUNTO PARA PAPANICOLAU, TIPO:COMPOSIÇÃO BÁSICA:, COMPOSIÇÃO BÁSICA:1 ESPÉCULO;3.4400;3.4130;
467874;PINÇA CIRÚRGICA, MODELO 1:CHERON, FORMATO PONTA:PONTA RETA, TIPO PONTA:SERRILHAD;1.7400;7.3647;
440157;BANDEJA, MATERIAL:AÇO INOXIDÁVEL, TIPO:LISA, DIMENSÕES:CERCA DE 25 X 25 X 8 CM, ;35.4700;31.2330;
440164;BANDEJA, MATERIAL:AÇO INOXIDÁVEL, TIPO:PERFURADA, DIMENSÕES:CERCA DE 50 X 35 X 5;187.7050;187.7050;
480526;CAIXA P/ ESTERILIZAÇÃO, MATERIAL:AÇO INOXIDÁVEL, CARACTERÍSTICA:C/ TAMPA E FUROS;157.0800;157.0800;
480529;CAIXA P/ ESTERILIZAÇÃO, MATERIAL:AÇO INOXIDÁVEL, CARACTERÍSTICA:C/ TAMPA E FUROS;98.6650;106.9000;
471136;PORTA-AGULHA INSTRUMENTAL, MODELO:MATHIEU, TIPO PONTA:PONTA RETA, ADICIONAL 1:CO;48.0200;60.3260;
471152;PORTA-AGULHA INSTRUMENTAL, MODELO:MAYO HEGAR, TIPO PONTA:PONTA RETA, CARACTERÍST;35.0000;53.7692;
399082;SUCCINATO DE SÓDIO, ASPECTO FÍSICO:PÓ BRANCO, FÓRMULA QUÍMICA:NAOOCCH2CH2COONA  ;8.7350;8.7350;
450577;METILARSINATO, COMPOSIÇÃO:ASSOCIADO AO FERRO E ADRENALINA, CONCENTRAÇÃO:20 MG/ML;1.6500;1.7571;
292195;HALOPERIDOL, CONCENTRAÇÃO:2 MG/ML, TIPO USO:SOLUÇÃO ORAL-GOTAS;3.3000;3.8731;
267669;HALOPERIDOL, DOSAGEM:5 MG;0.2000;0.2875;
270130;LEVODOPA, COMPOSIÇÃO:ASSOCIADO À CARBIDOPA, DOSAGEM:250MG + 25MG;0.7248;0.7843;
410240;CAIXA LABORATÓRIO, MATERIAL:POLICARBONATO, CAPACIDADE:100 MICROTUBOS, VOLUME:PAR;18.5550;18.5550;
432385;REAGENTE ANALÍTICO 1, TIPO:ÓLEO MINERAL, CARACTERÍSTICA ADICIONAL:PURIFICADO, AP;4.2000;4.4100;
404166;BILIRRUBINA, ASPECTO FÍSICO:PÓ CRISTALINO ALARANJADO A CASTANHO, FOTOSSENSÍVEL, ;44.4000;44.4000;
327536;CORANTE, TIPO:CONJUNTO CORANTE HEMATOLÓGICO PANÓTICO RÁPIDO, ASPECTO FÍSICO:LÍQU;41.1450;123.0666;
